date,open,max,min,close,vol
5/25/2009,3.0933,3.0933,3.0297,3.0694,2196878
5/26/2009,3.0853,3.0853,3.0055,3.0534,4157205
5/27/2009,3.0853,3.189,3.0455,3.133,5246773
5/28/2009,3.1092,3.133,3.0215,3.0215,4998630
5/29/2009,3.0772,3.126,2.9877,3.0203,6989285
6/1/2009,3.0455,3.1092,3.0215,3.1012,4418094
6/2/2009,3.0853,3.2846,3.0376,3.2687,7421708
6/3/2009,3.2687,3.4202,3.2049,3.2687,10954694
6/4/2009,3.2687,3.468,3.2607,3.3484,4894006
6/5/2009,3.4202,3.4439,3.3245,3.3722,3300454
6/8/2009,3.3563,3.4121,3.3325,3.3883,2709947
6/9/2009,3.4042,3.5478,3.4042,3.468,5504512
6/10/2009,3.5717,3.5876,3.476,3.508,2862097
6/12/2009,3.468,3.5396,3.2767,3.5396,5784543
6/15/2009,3.5396,3.5796,3.476,3.476,6404536
6/16/2009,3.4042,3.5238,3.3804,3.3804,3731094
6/17/2009,3.3962,3.3962,3.1652,3.2209,7824843
6/18/2009,3.2527,3.3962,3.2049,3.3962,3900900
6/19/2009,3.3484,3.4202,3.3484,3.3722,11071998
6/22/2009,3.3804,3.3962,3.1969,3.2447,3228090
6/23/2009,3.1969,3.3722,3.189,3.3563,6446312
6/24/2009,3.3164,3.4601,3.2687,3.2767,4329675
6/25/2009,3.3245,3.3405,3.2049,3.2049,2179986
6/26/2009,3.2607,3.2927,3.2287,3.2287,2272631
6/29/2009,3.2287,3.2687,3.2129,3.2287,6108998
6/30/2009,3.2607,3.2687,3.189,3.2368,3181510
7/1/2009,3.2209,3.2767,3.2049,3.2527,4904780
7/2/2009,3.2687,3.2846,3.189,3.189,9260555
7/3/2009,3.189,3.1969,3.133,3.1652,6104662
7/6/2009,3.1092,3.2129,3.0933,3.173,3666793
7/7/2009,3.2129,3.2209,3.1492,3.189,5535149
7/8/2009,3.1492,3.1492,3.1092,3.1173,4617636
7/9/2009,3.1492,3.1571,3.1252,3.1252,4916080
7/10/2009,3.1173,3.1571,3.0614,3.0933,3824448
7/13/2009,3.0614,3.1411,3.0376,3.1092,3481927
7/14/2009,3.133,3.2209,3.1173,3.1492,2639381
7/15/2009,3.1969,3.2209,3.1571,3.2209,5668725
7/16/2009,3.2287,3.2607,3.1652,3.173,3293663
7/17/2009,3.2129,3.2129,3.1173,3.1173,3348020
7/20/2009,3.189,3.3644,3.173,3.3563,4443849
7/21/2009,3.3722,3.4202,3.3164,3.3962,4897618
7/22/2009,3.3484,3.4282,3.2846,3.3164,4205167
7/23/2009,3.3644,3.5238,3.3484,3.5238,3296689
7/24/2009,3.508,3.5478,3.468,3.4999,4270949
7/27/2009,3.5317,3.5478,3.4522,3.5478,3535850
7/28/2009,3.5159,3.5717,3.4282,3.4282,2681791
7/29/2009,3.3883,3.476,3.3563,3.4282,2397876
7/30/2009,3.476,3.6434,3.4282,3.6434,4365366
7/31/2009,3.6551,3.6634,3.468,3.5493,6673280
8/3/2009,3.5478,3.6035,3.508,3.5956,4989191
8/4/2009,3.508,3.5396,3.4999,3.5238,4595548
8/5/2009,3.508,3.5796,3.3563,3.3644,4820821
8/6/2009,3.4042,3.4361,3.2767,3.4121,6981759
8/7/2009,3.4029,3.5493,3.3297,3.4354,3075322
8/10/2009,3.4354,3.4599,3.3784,3.4272,4711494
8/11/2009,3.4439,3.4601,3.3086,3.3164,3872291
8/12/2009,3.3164,3.3722,3.2687,3.2687,3250934
8/13/2009,3.4042,3.4042,3.2607,3.3325,5129239
8/14/2009,3.3722,3.3722,3.2287,3.2447,5355394
8/17/2009,3.2318,3.2643,3.0853,3.2401,7506669
8/18/2009,3.2482,3.2807,3.1911,3.2238,3761067
8/19/2009,3.2238,3.2643,3.1911,3.2643,1665724
8/20/2009,3.2889,3.3867,3.2725,3.3867,5313216
8/21/2009,3.3867,3.5087,3.354,3.468,7070194
8/24/2009,3.5006,3.5332,3.4029,3.4599,5297416
8/25/2009,3.4192,3.4599,3.4192,3.4599,3482255
8/26/2009,3.4761,3.4842,3.4192,3.4192,2267049
8/27/2009,3.4192,3.4354,3.3704,3.3704,2945671
8/28/2009,3.3784,3.468,3.2725,3.2971,3961513
8/31/2009,3.2563,3.2563,3.1342,3.1504,10895969
9/1/2009,3.2075,3.2075,3.1017,3.175,2423788
9/2/2009,3.1667,3.1911,3.0528,3.0528,7678609
9/3/2009,3.0853,3.1586,3.0203,3.0203,7664968
9/4/2009,3.061,3.0692,2.9795,3.0122,5289529
9/7/2009,3.0936,3.1667,3.0284,3.1342,5088232
9/8/2009,3.175,3.1992,3.0936,3.0936,5745323
9/9/2009,3.118,3.118,3.0692,3.1017,2903289
9/10/2009,3.175,3.1831,3.0853,3.0936,7716567
9/11/2009,3.1423,3.1423,3.0284,3.0284,4045511
9/14/2009,3.0122,3.0692,2.9715,2.9715,2883610
9/15/2009,2.9877,3.0528,2.9715,2.9795,2805287
9/16/2009,3.0528,3.175,3.0284,3.1098,5023485
9/17/2009,3.1667,3.175,3.0528,3.0936,3648458
9/18/2009,3.0528,3.175,3.0122,3.1098,14489964
9/21/2009,3.1017,3.1504,3.0772,3.1098,1878838
9/22/2009,3.126,3.1911,3.0936,3.1667,5521114
9/23/2009,3.1831,3.2075,3.118,3.1667,4827837
9/24/2009,3.1667,3.1831,3.126,3.1586,3199514
9/25/2009,3.1342,3.1667,3.061,3.0936,3297582
9/28/2009,3.118,3.1504,3.0692,3.118,2639460
9/29/2009,3.0936,3.1342,3.004,3.004,4882978
9/30/2009,3.0284,3.0284,2.9062,2.9307,16213317
10/1/2009,2.939,2.9715,2.8575,2.9715,11693373
10/2/2009,2.9307,2.9552,2.8492,2.8492,7881257
10/5/2009,2.89,2.8982,2.7841,2.8004,7453145
10/6/2009,2.8492,2.9062,2.8086,2.9062,12489775
10/7/2009,2.9144,2.9307,2.8249,2.8249,5220782
10/8/2009,2.8818,2.9226,2.8656,2.8737,15223636
10/9/2009,2.8982,2.9144,2.8492,2.8737,8669009
10/12/2009,2.8818,2.89,2.8575,2.8656,8195512
10/13/2009,2.8656,2.8656,2.8004,2.8492,11744120
10/14/2009,2.8492,2.89,2.8086,2.8167,23367551
10/15/2009,2.833,2.833,2.7841,2.7841,7811521
10/16/2009,2.8086,2.8492,2.7924,2.8492,10326624
10/19/2009,2.8737,2.8737,2.833,2.8575,4187821
10/20/2009,2.8818,2.9307,2.8737,2.9226,9891527
10/21/2009,2.9307,3.0853,2.9062,3.0366,18977299
10/22/2009,3.0528,3.118,3.0284,3.061,10903514
10/23/2009,3.0936,3.1098,3.0284,3.0366,6192029
10/26/2009,2.9552,3.0284,2.9307,3.0122,7697786
10/27/2009,2.9795,2.9877,2.939,2.939,6326194
10/28/2009,2.9633,3.004,2.89,2.939,8370423
10/29/2009,2.9144,2.9633,2.89,2.9307,9264933
10/30/2009,2.9552,2.9552,2.89,2.89,6973953
11/2/2009,2.8982,2.9226,2.8411,2.8656,5002192
11/3/2009,2.8575,2.8737,2.8086,2.8086,5816764
11/4/2009,2.833,2.8818,2.8249,2.8492,8649567
11/5/2009,2.8492,2.8656,2.8249,2.8575,5642121
11/6/2009,2.8575,2.8575,2.8249,2.8492,3196056
11/9/2009,2.8575,2.8982,2.833,2.8818,6256204
11/10/2009,2.8982,2.9062,2.8575,2.8982,2800527
11/12/2009,2.9226,3.0692,2.8737,3.0366,14587236
11/13/2009,3.0122,3.0447,2.9957,3.0122,7610167
11/16/2009,3.0447,3.0853,3.0203,3.0366,5513892
11/17/2009,3.0528,3.0936,3.0203,3.0692,6810900
11/18/2009,3.0853,3.0936,2.9552,2.9552,6508839
11/19/2009,2.9877,3.0284,2.9552,2.9957,4734908
11/20/2009,3.0366,3.0692,3.004,3.061,3566930
11/23/2009,3.0936,3.1911,3.0853,3.1504,8359117
11/24/2009,3.1342,3.1911,3.0853,3.1504,14253102
11/25/2009,3.1504,3.1667,3.0936,3.118,4318277
11/26/2009,3.118,3.1342,3.061,3.0692,3295450
11/27/2009,2.9957,3.0692,2.9715,3.0692,5106150
11/30/2009,3.0853,3.0936,2.9795,3.0692,5457642
12/1/2009,3.0853,3.1098,3.0692,3.0853,4456653
12/2/2009,3.0936,3.126,3.0853,3.1017,3319618
12/3/2009,3.118,3.126,3.0692,3.0936,6276938
12/4/2009,3.0936,3.1342,3.0284,3.0936,4160211
12/7/2009,3.126,3.126,3.0772,3.0936,2026076
12/8/2009,3.0936,3.118,2.9715,2.9795,7787573
12/9/2009,2.9957,3.0366,2.9795,2.9795,4159779
12/10/2009,3.0122,3.0284,2.9715,2.9795,2291183
12/11/2009,3.0122,3.0528,2.9877,3.0284,4920746
12/14/2009,3.0447,3.0772,3.0284,3.0528,2744243
12/15/2009,3.0692,3.0853,3.0528,3.0853,4426073
12/16/2009,3.0853,3.1423,3.0692,3.1342,5913140
12/17/2009,3.1423,3.1504,3.118,3.1342,4228436
12/18/2009,3.126,3.175,3.118,3.175,13192806
12/21/2009,3.1423,3.175,3.1342,3.1342,2049641
12/22/2009,3.175,3.175,3.1342,3.175,2227900
12/23/2009,3.175,3.175,3.1342,3.1586,953979
12/28/2009,3.175,3.1831,3.1423,3.175,1917660
12/29/2009,3.175,3.1831,3.1342,3.1504,3842755
12/30/2009,3.1504,3.1667,3.118,3.1504,7434680
12/31/2009,3.1504,3.1586,3.0772,3.0853,2727856
1/4/2010,3.118,3.1504,3.0936,3.0936,2919929
1/5/2010,3.1017,3.175,3.1017,3.1017,4718350
1/6/2010,3.1342,3.1342,3.0853,3.0936,5839699
1/7/2010,3.0853,3.0936,3.0122,3.0122,6550194
1/8/2010,3.0692,3.0692,2.9877,2.9877,7606434
1/11/2010,3.004,3.0528,3.004,3.0447,7577977
1/12/2010,3.0528,3.0528,3.004,3.0284,5028730
1/13/2010,3.0122,3.0447,3.004,3.0284,3079225
1/14/2010,3.0366,3.0853,3.0284,3.0772,6863255
1/15/2010,3.0936,3.1586,3.0528,3.118,10005712
1/18/2010,3.1342,3.1342,3.0936,3.1098,2803817
1/19/2010,3.1098,3.1098,3.0692,3.1017,4246142
1/20/2010,3.1017,3.1017,3.0203,3.0528,3429502
1/21/2010,3.0528,3.061,2.9957,3.0122,6395657
1/22/2010,3.004,3.0122,2.9633,2.9633,5902054
1/25/2010,2.9715,3.0853,2.9715,3.0772,6567686
1/26/2010,3.0284,3.0772,3.0203,3.0692,3141235
1/27/2010,3.0772,3.1098,3.0284,3.0366,7699764
1/28/2010,3.0853,3.1017,3.0528,3.0772,4602873
1/29/2010,3.0974,3.1057,3.0808,3.1057,3118734
2/1/2010,3.0692,3.1017,3.061,3.0853,2459396
2/2/2010,3.0853,3.118,3.061,3.0772,3897318
2/3/2010,3.1098,3.118,3.0772,3.1098,3786834
2/4/2010,3.0936,3.1098,2.9715,3.0284,7267355
2/5/2010,2.9715,3.0366,2.8818,2.89,11406145
2/8/2010,2.9307,2.9633,2.8656,2.9062,4472118
2/9/2010,2.9552,2.9877,2.8818,2.8818,5081293
2/10/2010,2.9307,2.9552,2.8575,2.8656,4540118
2/11/2010,2.9062,2.9144,2.833,2.833,6975648
2/12/2010,2.8656,2.947,2.8656,2.9226,9067614
2/15/2010,2.939,2.947,2.9062,2.9144,4866361
2/16/2010,2.9307,2.9307,2.89,2.9144,13539907
2/17/2010,2.9307,2.9715,2.9226,2.9226,5112875
2/18/2010,2.9226,2.947,2.8575,2.8737,6047265
2/19/2010,2.8492,2.9552,2.8492,2.947,4914257
2/22/2010,2.9633,2.9715,2.9144,2.9552,3157317
2/23/2010,2.939,2.9633,2.9144,2.9144,4315366
2/24/2010,2.9144,2.9552,2.9144,2.9552,2494959
2/25/2010,2.939,2.9633,2.8737,2.8818,6278652
2/26/2010,2.9062,2.9226,2.8737,2.89,5537772
3/1/2010,2.9144,2.9144,2.8492,2.8737,11566453
3/2/2010,2.89,2.8982,2.8575,2.89,12294484
3/3/2010,2.89,2.9144,2.8737,2.8982,11268452
3/4/2010,2.8982,2.9144,2.8818,2.89,1720230
3/5/2010,2.9144,2.9226,2.8982,2.9144,3286851
3/8/2010,2.9226,2.9307,2.89,2.9226,5111994
3/9/2010,2.9226,2.9226,2.8818,2.9062,3286796
3/10/2010,2.9062,2.9307,2.89,2.9226,9464315
3/11/2010,2.9226,3.0122,2.9144,3.0122,10922412
3/12/2010,3.0203,3.061,2.9633,2.9715,9462711
3/15/2010,2.9877,3.004,2.9552,2.9715,11127894
3/16/2010,2.9715,3.0366,2.9715,3.0284,8478773
3/17/2010,3.0528,3.061,2.9957,3.0203,6498763
3/18/2010,3.0366,3.0366,2.9633,2.9715,9512260
3/19/2010,2.9715,3.0692,2.9633,2.9795,19539328
3/22/2010,3.0284,3.061,2.9715,3.004,4688691
3/23/2010,3.004,3.0447,2.9877,3.0122,3299572
3/24/2010,3.0122,3.0284,2.9633,2.9957,16066507
3/25/2010,2.9957,3.0122,2.9633,2.9795,11158666
3/26/2010,2.9877,3.004,2.9715,2.9877,4805790
3/29/2010,2.9877,2.9957,2.9715,2.9715,2143098
3/30/2010,2.9877,2.9877,2.9633,2.9795,3322838
3/31/2010,2.9808,2.9891,2.9641,2.9808,4386066
4/1/2010,2.9795,2.9957,2.9715,2.9957,2720470
4/6/2010,3.0122,3.0203,2.9715,3.0122,6338221
4/7/2010,3.0203,3.0284,2.9957,3.0122,3309444
4/8/2010,3.0122,3.0203,2.9795,2.9877,2145672
4/9/2010,3.004,3.0122,2.9715,2.9795,2558993
4/12/2010,2.9795,3.0122,2.9633,2.9633,4539891
4/13/2010,2.9633,2.9877,2.9552,2.9877,4229772
4/14/2010,2.9877,2.9957,2.9715,2.9957,2114516
4/15/2010,2.9795,2.9877,2.9715,2.9877,1266678
4/16/2010,2.9877,2.9877,2.939,2.9633,3039431
4/19/2010,2.939,2.947,2.8982,2.8982,5431545
4/20/2010,2.9144,2.939,2.9062,2.9226,2854615
4/21/2010,2.9307,2.939,2.89,2.9144,2479564
4/22/2010,2.9144,2.9226,2.8656,2.8656,5000784
4/23/2010,2.8976,2.8976,2.8643,2.8976,3030523
4/26/2010,2.9226,2.9633,2.9062,2.9062,2299995
4/27/2010,2.9226,2.939,2.8411,2.8492,7137179
4/28/2010,2.8411,2.8656,2.8249,2.8575,3783539
4/29/2010,2.8737,2.8818,2.8575,2.8737,1912979
4/30/2010,2.8894,2.8894,2.8393,2.8393,3427505
5/4/2010,2.8737,2.8737,2.7435,2.7435,5138468
5/5/2010,2.7516,2.7841,2.7027,2.7271,6472276
5/6/2010,2.7271,2.7678,2.7027,2.7027,4477990
5/7/2010,2.6784,2.7027,2.6132,2.6295,8559162
5/10/2010,2.7109,2.7354,2.6701,2.7271,5987513
5/11/2010,2.7271,2.8249,2.7109,2.8004,5806723
5/12/2010,2.8086,2.8086,2.7271,2.7678,9693926
5/13/2010,2.776,2.7924,2.6865,2.6946,5590366
5/14/2010,2.6946,2.7271,2.6621,2.6621,6071462
5/17/2010,2.6701,2.7271,2.654,2.7271,3648051
5/18/2010,2.7516,2.7678,2.7354,2.7678,3560790
5/19/2010,2.7354,2.7354,2.6375,2.6458,7520368
5/20/2010,2.6621,2.6946,2.5644,2.5726,8018993
5/21/2010,2.597,2.6295,2.5561,2.6295,4202187
5/24/2010,2.6458,2.6784,2.6214,2.6375,5337347
5/25/2010,2.6214,2.6375,2.597,2.6375,6021065
5/26/2010,2.6621,2.8492,2.654,2.8492,54335576
5/27/2010,2.7924,2.8086,2.7516,2.7924,6059545
5/28/2010,2.8086,2.8086,2.7597,2.7924,4425181
5/31/2010,2.7894,2.7977,2.7393,2.7977,3471367
6/1/2010,2.776,2.8004,2.7516,2.7678,5026232
6/2/2010,2.7678,2.8004,2.7435,2.8004,2355675
6/4/2010,2.8086,2.8167,2.7271,2.7924,2903346
6/7/2010,2.7271,2.7597,2.7109,2.7597,2351137
6/8/2010,2.7841,2.8004,2.7109,2.7841,6124157
6/9/2010,2.7924,2.8004,2.7271,2.7516,3909139
6/10/2010,2.7678,2.776,2.719,2.7597,3263819
6/11/2010,2.776,2.8492,2.7597,2.8086,15186780
6/14/2010,2.8086,2.89,2.8086,2.89,4641460
6/15/2010,2.8818,2.947,2.8656,2.9062,3975554
6/16/2010,2.9226,2.939,2.8737,2.8818,3054936
6/17/2010,2.881,2.9059,2.831,2.8643,5085974
6/18/2010,2.8818,2.9226,2.8737,2.89,23653780
6/21/2010,2.89,2.9062,2.8818,2.89,2906913
6/22/2010,2.8818,2.89,2.8575,2.89,3256341
6/23/2010,2.8737,2.89,2.8086,2.8086,4357018
6/24/2010,2.8249,2.8492,2.7841,2.7924,3183850
6/25/2010,2.8086,2.833,2.7678,2.7841,2170085
6/28/2010,2.7924,2.8167,2.7271,2.7354,4557669
6/29/2010,2.7354,2.7435,2.7109,2.7109,2837384
6/30/2010,2.7145,2.7393,2.6561,2.6811,4032322
7/1/2010,2.6214,2.7841,2.6214,2.7516,28913408
7/2/2010,2.7354,2.8086,2.7109,2.8086,11242051
7/5/2010,2.7516,2.7841,2.7354,2.7597,8019935
7/6/2010,2.7435,2.8004,2.7271,2.8004,8221994
7/7/2010,2.7516,2.7841,2.7516,2.776,5917925
7/8/2010,2.7678,2.7924,2.7597,2.7841,7609934
7/9/2010,2.7644,2.7894,2.7475,2.7894,4209817
7/12/2010,2.7644,2.8393,2.7475,2.8226,6726176
7/13/2010,2.7977,2.8727,2.7977,2.8643,9075464
7/14/2010,2.8727,2.8894,2.8144,2.8226,9631593
7/15/2010,2.8167,2.8492,2.8086,2.8492,3075792
7/16/2010,2.831,2.8559,2.806,2.806,3891572
7/19/2010,2.7977,2.8226,2.781,2.806,5735843
7/20/2010,2.7977,2.8226,2.756,2.7977,5714877
7/21/2010,2.7894,2.881,2.7894,2.881,9775172
7/22/2010,2.8393,2.9226,2.8393,2.9226,12309835
7/23/2010,2.9558,2.9808,2.9392,2.9725,9916423
7/26/2010,2.9808,2.9808,2.9226,2.9476,9828858
7/27/2010,2.9392,2.9641,2.9308,2.9392,8363007
7/28/2010,2.9392,2.9891,2.9308,2.9641,12491100
7/29/2010,2.9558,2.9808,2.9476,2.9558,5730962
7/30/2010,2.9476,2.9641,2.9308,2.9558,7771857
8/2/2010,2.9392,2.9641,2.9226,2.9558,8479489
8/3/2010,2.9308,2.9558,2.9226,2.9558,5624167
8/4/2010,2.9308,2.9476,2.9059,2.9476,5395198
8/5/2010,2.9308,2.9558,2.9308,2.9308,5499504
8/6/2010,2.9308,2.9558,2.9226,2.9476,6621295
8/9/2010,2.9308,2.9558,2.9308,2.9308,7151982
8/10/2010,2.9226,2.9308,2.8894,2.9059,8185446
8/11/2010,2.8894,2.9226,2.881,2.9142,7424225
8/12/2010,2.8894,2.9226,2.8894,2.9142,4129065
8/13/2010,2.9059,2.9226,2.8727,2.8894,7234108
8/16/2010,2.8643,2.8894,2.831,2.8894,4508881
8/17/2010,2.8643,2.8894,2.8643,2.8894,3249550
8/18/2010,2.881,2.9308,2.881,2.9226,7148455
8/19/2010,2.9142,2.9308,2.8643,2.9142,3405000
8/20/2010,2.881,2.9059,2.8727,2.9059,2624839
8/23/2010,2.881,2.9558,2.8727,2.9308,5267227
8/24/2010,2.9142,2.9308,2.881,2.8894,4879980
8/25/2010,2.8976,2.9308,2.8894,2.9142,4838211
8/26/2010,2.9059,2.9308,2.8976,2.9059,3605670
8/27/2010,2.9059,2.9392,2.9059,2.9392,3089666
8/30/2010,2.9308,2.9392,2.8894,2.8976,3954231
8/31/2010,2.881,2.9308,2.8477,2.9308,6413875
9/1/2010,2.9059,2.9142,2.8727,2.8727,12404279
9/2/2010,2.881,2.8894,2.7894,2.806,10057410
9/3/2010,2.806,2.8226,2.7894,2.7894,3851706
9/6/2010,2.7977,2.8226,2.7894,2.8144,3788553
9/7/2010,2.8144,2.8477,2.806,2.8393,3907515
9/8/2010,2.831,2.8727,2.831,2.8727,5336831
9/9/2010,2.8477,2.9226,2.8477,2.8727,7856604
9/10/2010,2.8727,2.8976,2.8643,2.8894,1987662
9/13/2010,2.8894,2.8894,2.8643,2.8727,6776831
9/14/2010,2.8727,2.8894,2.8477,2.8894,5538437
9/15/2010,2.8559,2.8976,2.8559,2.8976,4973302
9/16/2010,2.8894,2.9308,2.8727,2.9308,10396704
9/17/2010,2.9308,3.0391,2.9226,3.0058,39164539
9/20/2010,2.9725,2.9976,2.9558,2.9558,4762004
9/21/2010,2.9308,2.9725,2.9226,2.9558,3511197
9/22/2010,2.9308,2.9558,2.8976,2.9226,1782679
9/23/2010,2.9142,2.9142,2.8727,2.881,2932876
9/24/2010,2.9059,2.9308,2.881,2.9308,3141711
9/27/2010,2.9476,2.9558,2.9059,2.9142,4648240
9/28/2010,2.8976,2.9476,2.8894,2.9308,9186709
9/29/2010,2.9476,3.014,2.9392,3.014,22348599
9/30/2010,2.9976,3.0558,2.9891,2.9976,15370955
10/1/2010,2.9976,3.0308,2.9725,2.9891,8383441
10/4/2010,2.9891,3.0058,2.9476,2.9976,6512975
10/5/2010,2.9808,3.0391,2.9641,2.9808,6227603
10/6/2010,2.9976,3.014,2.9891,3.0058,16603855
10/7/2010,2.9891,3.0058,2.9725,2.9976,4017251
10/8/2010,2.9976,3.0308,2.9725,3.0308,5997023
10/11/2010,2.9976,3.0224,2.9891,3.0058,4000822
10/12/2010,2.9976,2.9976,2.9558,2.9891,3664822
10/13/2010,2.9725,2.9976,2.9558,2.9808,8805995
10/14/2010,2.9976,2.9976,2.9558,2.9725,7230027
10/15/2010,2.9641,2.9808,2.9476,2.9641,6772157
10/18/2010,2.9558,2.9725,2.9226,2.9226,5244229
10/19/2010,2.9142,2.9226,2.8643,2.8894,11741314
10/20/2010,2.8727,2.9142,2.8727,2.9142,4166641
10/21/2010,2.8976,2.9558,2.8894,2.9558,6144590
10/22/2010,2.9558,3.014,2.9476,3.0058,7927032
10/25/2010,2.9976,3.0808,2.9725,3.014,15214794
10/26/2010,3.0224,3.0474,2.9808,3.0474,4940712
10/27/2010,3.0308,3.0641,3.0058,3.0224,10094398
10/28/2010,3.0058,3.0391,2.9976,2.9976,2220212
10/29/2010,3.0031,3.0799,2.9774,3.0799,9811366
11/2/2010,3.0641,3.089,3.0474,3.089,6930559
11/3/2010,3.0725,3.089,3.0558,3.0808,4852986
11/4/2010,3.0641,3.1308,3.0474,3.1141,13554904
11/5/2010,3.1057,3.1973,3.0725,3.1807,7335345
11/8/2010,3.1639,3.2057,3.139,3.2057,7451042
11/9/2010,3.2057,3.239,3.1724,3.2223,6155419
11/10/2010,3.2473,3.2889,3.214,3.214,15342633
11/12/2010,3.1724,3.2556,3.139,3.2556,5550865
11/15/2010,3.2057,3.2556,3.1891,3.1891,3458312
11/16/2010,3.1891,3.214,3.089,3.1639,9168782
11/17/2010,3.1225,3.1724,3.1225,3.1308,2946574
11/18/2010,3.1225,3.1473,3.1057,3.1225,2780247
11/19/2010,3.1308,3.1639,3.0974,3.139,6538611
11/22/2010,3.1225,3.1473,3.089,3.0974,6498966
11/23/2010,3.089,3.1225,3.089,3.1225,9113698
11/24/2010,3.1057,3.1225,3.0808,3.0808,3988382
11/25/2010,3.0974,3.1057,3.0308,3.0391,3988617
11/26/2010,3.0558,3.0641,2.9725,2.9976,5198052
11/29/2010,2.9725,3.014,2.9476,3.014,3303383
11/30/2010,3.014,3.0391,2.8894,2.8894,8260037
12/1/2010,2.9308,3.0224,2.9308,2.9976,9197269
12/2/2010,3.0308,3.0641,3.0058,3.0058,5950011
12/3/2010,3.014,3.0641,3.014,3.0558,2595888
12/6/2010,3.0391,3.1225,3.0224,3.1225,4301565
12/7/2010,3.0974,3.139,3.089,3.1141,6199697
12/8/2010,3.0974,3.1057,3.0725,3.0974,10746611
12/9/2010,3.1141,3.1141,3.0641,3.089,8374847
12/10/2010,3.0808,3.1057,3.0474,3.1057,3512328
12/13/2010,3.0808,3.1057,3.0474,3.0641,2621947
12/14/2010,3.0641,3.1057,3.0474,3.089,3641324
12/15/2010,3.0725,3.089,3.0474,3.0558,5779272
12/16/2010,3.0474,3.0474,3.014,3.0474,6905906
12/17/2010,3.0391,3.0558,2.9976,2.9976,11068676
12/20/2010,3.014,3.0224,2.9725,2.9976,3795753
12/21/2010,3.0058,3.014,2.9808,3.0058,4914376
12/22/2010,3.0224,3.0308,2.9891,2.9976,5011904
12/23/2010,3.0058,3.0224,2.9808,3.0224,2091309
12/27/2010,3.0058,3.0224,2.9808,3.0224,5080383
12/28/2010,2.9976,3.0224,2.9641,2.9641,4832091
12/29/2010,2.9891,2.9976,2.9641,2.9725,3040989
12/30/2010,2.9808,2.9976,2.9641,2.9808,1717577
12/31/2010,2.9687,2.9859,2.9516,2.9687,1220798
1/3/2011,2.9725,2.9976,2.9558,2.9976,2545169
1/4/2011,2.9976,3.0558,2.9891,2.9976,8309962
1/5/2011,3.0224,3.0224,2.9226,2.9808,4814265
1/7/2011,2.9808,2.9891,2.9392,2.9891,3315420
1/10/2011,2.9725,2.9976,2.8976,2.9142,3958105
1/11/2011,2.9226,2.9392,2.8727,2.9059,6562799
1/12/2011,2.9142,2.9476,2.8894,2.9476,6079104
1/13/2011,2.9641,2.9641,2.881,2.8976,6051418
1/14/2011,2.8976,2.9142,2.8643,2.8727,3978058
1/17/2011,2.8894,2.9142,2.8727,2.881,4052080
1/18/2011,2.8894,2.9392,2.8894,2.9392,6265026
1/19/2011,2.9476,2.9808,2.9308,2.9808,5883963
1/20/2011,2.9476,2.9641,2.9226,2.9392,3778616
1/21/2011,2.9392,2.9558,2.9059,2.9392,4946457
1/24/2011,2.9226,2.9392,2.8976,2.9226,3611159
1/25/2011,2.9308,2.9476,2.9059,2.9142,3390590
1/26/2011,2.9308,2.9725,2.9142,2.9641,5664724
1/27/2011,2.9558,2.9976,2.9392,2.9976,7469091
1/28/2011,2.9976,3.0474,2.9725,3.0308,11075692
1/31/2011,2.9945,3.0287,2.9687,3.0287,5962591
2/1/2011,3.0224,3.0641,3.0058,3.0224,7630576
2/2/2011,3.0308,3.0808,3.0308,3.0558,6147315
2/3/2011,3.0725,3.1057,3.0474,3.1057,9664187
2/4/2011,3.1141,3.1891,3.1057,3.1557,14070676
2/7/2011,3.1473,3.1973,3.1473,3.1807,9314652
2/8/2011,3.1891,3.2057,3.1557,3.2057,8872169
2/9/2011,3.1807,3.2223,3.1807,3.2057,10109160
2/10/2011,3.1891,3.2223,3.1807,3.2057,14819277
2/11/2011,3.1891,3.214,3.1891,3.2057,7190790
2/14/2011,3.2057,3.2057,3.1557,3.1891,11039858
2/15/2011,3.1639,3.1891,3.1308,3.1473,3926827
2/16/2011,3.1473,3.1557,3.1141,3.1308,5299170
2/17/2011,3.1308,3.1473,3.0974,3.0974,9081018
2/18/2011,3.1225,3.1308,3.0974,3.0974,6830445
2/21/2011,3.089,3.1639,3.089,3.1639,5733564
2/22/2011,3.1225,3.214,3.1225,3.1724,6482211
2/23/2011,3.1724,3.2889,3.1724,3.2723,13125514
2/24/2011,3.2308,3.2889,3.2057,3.2057,7560240
2/25/2011,3.2473,3.2556,3.1973,3.2057,3814542
2/28/2011,3.2057,3.2473,3.1973,3.2473,8587297
3/1/2011,3.214,3.239,3.1807,3.2223,3268573
3/2/2011,3.1807,3.2805,3.1807,3.2805,4679113
3/3/2011,3.2556,3.2723,3.2308,3.264,4521000
3/4/2011,3.264,3.2723,3.2473,3.264,5266909
3/7/2011,3.2473,3.2889,3.1973,3.2473,11755877
3/8/2011,3.2473,3.2723,3.214,3.2723,5766627
3/9/2011,3.239,3.2723,3.214,3.214,3551758
3/10/2011,3.2223,3.2473,3.1891,3.1891,4269204
3/11/2011,3.1807,3.2308,3.1807,3.2057,5174598
3/14/2011,3.1807,3.214,3.1807,3.2057,2867919
